plcyNo,title,embedding_text
20250316005400210636,서울희망 공익인재 장학금.,"서울희망 공익인재 장학금 정책은 서울특별시가 시행하고 재단법인서울장학재단이 주관합니다. 이 정책의 주요 키워드는 교육지원입니다. 정책 분야는 교육 및 교육비지원으로 분류됩니다. 이 정책은 대학생에게 공동으로 창의적인 사회적 대안을 탐구하는 기회를 제공하여, 사회에 긍정적인 변화를 만들어 가는 실천적 인재로 성장하도록 지원 내용을 주로 다룹니다. 주요 지원 내용은 활동내용. 공익 감수성 제고를 위한 사회문제해결 공익 프로젝트 추진 활동기간. 2025년 4월부터 12월 지원기간. 2025년 1학기부터 2025년 2학기 장학금. 4,000,000원(200만원*2회)입니다. 지원 연령 조건은 만 0세부터 0세까지입니다. 소득 조건은 없습니다. 지원 대상 지역은 강남구, 강동구, 강북구, 강서구, 관악구, 광진구, 구로구, 금천구, 노원구, 도봉구, 동대문구, 동작구, 마포구, 서대문구, 서초구, 성동구, 성북구, 송파구, 양천구, 영등포구, 용산구, 은평구, 종로구, 중구, 그리고 중랑구입니다. 신청은 신청서 접수[온라인]. 17(월) 10. 00부터 3. 25(화) 16. 00 신청문의 온라인 문의. 서울장학재단 신청 시스템 다음 SSF 소통공간 다음 Q&A 유선 문의. 02-725-2257, 070-8667-3511 문의시간. 평일 근무시간(09. 00부터 18. 00)에만 통화 가능 / 점심시간(12. 00부터 13. 00), 주말 및 공휴일 제외됩니다. 선정은 1차 심사 [적격 / 서류심사]. 면접대상자 발표 4. 7(월) 2차 심사 [면접심사]. 대면 면접 4. 12(토) 3차 심사 [최종심의]. 장학생 선정위원회 최종합격자 발표. 21(월) 16. 00 예정입니다. 제출 서류는 모든 서류는 공고일 25. 3. 10. (월) 이후 신규 발급받아야 하며 자세한 사항은 첨부파일의 '공고문' 참조 단, 공익활동실적 증빙서류는 최근 3년 이내(22. 1. 1. 부터 25. 3. 9. ) 발급서류도 인정과 같습니다. 신청 기간은 20250317부터 20250325입니다. 사업 진행 기간은 20250101부터 20251231까지입니다."
20250316005400210635,서울희망대학진로장학금.,"서울희망대학진로장학금 정책은 서울특별시가 시행하고 재단법인서울장학재단이 주관합니다. 이 정책의 주요 키워드는 교육지원입니다. 정책 분야는 교육 및 교육비지원으로 분류됩니다. 이 정책은 저소득 대학생의 생계형 활동 참여시간을 줄이고, 학업과 진로 탐색 개발에 집중할 수 있도록 여건 조성 자기 주도적이고 창의적으로 진로 역량을 개발하여 학업 성취 및 자기 계발 등 미래를 위한 도약을 준비하는 기회 제공 내용을 주로 다룹니다. 주요 지원 내용은 (사업 근거) 서울특별시 장학재단 설립 및 운영에 관한 조례 (추진 경과) 2018년 서울희망 대학 진로 장학금 신설 (서울희망대학장학생 대상) 2020년 장학생 일반 공모방식 전환을 통한 장학사업 확대 (사업 기간) ’18년부터 현재 (사업 대상) 대학생 (연령 기준) 무관 (소득 기준) 기초생활수급자, 차상위계층, 한국장학재단 학자금 지원 4구간 이하 (기타 조건) 서울 소재 대학 재학생 또는 서울시민인 비서울 소재 대학교 재학생 (사업 내용) 저소득 가정의 대학생 장학금 지원(학업장려금성 장학금) (사업비) 3,723백만원입니다. 지원 연령 조건은 만 0세부터 0세까지입니다. 소득 조건은 기초생활수급자, 차상위계층, 한국장학재단 학자금 지원 4구간 이하입니다. 지원 대상 지역은 강남구, 강동구, 강북구, 강서구, 관악구, 광진구, 구로구, 금천구, 노원구, 도봉구, 동대문구, 동작구, 마포구, 서대문구, 서초구, 성동구, 성북구, 송파구, 양천구, 영등포구, 용산구, 은평구, 종로구, 중구, 그리고 중랑구입니다. 신청 기간은 20250301부터 20250731입니다. 사업 진행 기간은 20250101부터 20251231까지입니다."
20250316005400210634,"서울희망직업전문학교장학금 (前, 등록금 지원 장학사업).","서울희망직업전문학교장학금 (前, 등록금 지원 장학사업) 정책은 서울특별시가 시행하고 재단법인서울장학재단이 주관합니다. 이 정책의 주요 키워드는 교육지원입니다. 정책 분야는 교육 및 교육비지원으로 분류됩니다. 이 정책은 경제적 어려움으로 학업에 어려움을 겪지 않도록 저소득 가정 직업전문학교생의 등록금 부담을 완화하는 것을 목표로 장학금 지원 내용을 주로 다룹니다. 주요 지원 내용은 (사업 근거) 서울특별시 장학재단 설립 및 운영에 관한 조례 (추진 경과) 2012년 서울희망대학장학금 신설 (연간 36부터 40억 규모) 2020년 직업전문학교 장학금 지원을 위한 조례 개정 2021년 서울희망직업전문학교장학금 신설 2024년 서울희망대학장학금 사업 종료 (사업 기간) ‘21년부터 현재 (사업 대상) 직업전문학교 학생 (연령 기준) 무관 (소득 기준) 기초생활수급자 및 차상위계층 (기타 조건) 서울 소재 직업전문학교 재학(학점은행제) (사업 내용) 저소득 가정의 직업전문학교 학생 장학금 지원(등록금) (사업비) 301백만원입니다. 지원 연령 조건은 만 0세부터 0세까지입니다. 소득 조건은 기초생활수급자 및 차상위계층입니다. 지원 대상 지역은 강남구, 강동구, 강북구, 강서구, 관악구, 광진구, 구로구, 금천구, 노원구, 도봉구, 동대문구, 동작구, 마포구, 서대문구, 서초구, 성동구, 성북구, 송파구, 양천구, 영등포구, 용산구, 은평구, 종로구, 중구, 그리고 중랑구입니다. 신청 기간은 20250301부터 20250930입니다. 사업 진행 기간은 20250101부터 20251231까지입니다."
20250316005400210633,청년안심주택 공급활성화(임차보증금 무이자지원).,"청년안심주택 공급활성화(임차보증금 무이자지원) 정책은 서울특별시가 시행하고 건축기획관이 주관합니다. 이 정책의 주요 키워드는 금리혜택입니다. 정책 분야는 주거 및 주택 및 거주지로 분류됩니다. 이 정책은 높은 주거비 부담 등에 시달리는 청년․신혼부부의 안정적인 주거환경 확보를 위해 청년안심주택 입주자에 대하여 주거비를 지원 내용을 주로 다룹니다. 주요 지원 내용은 (사업 근거) 서울시 보증금지원형 장기안심주택 업무처리 지침 (추진 경과) ‘16. 03. 25. 역세권 청년주택 공급계획 수립 ‘19. 11. 26. 청년신혼부부 주거비 지원계획 수립 `19. 12. 09 역세권 청년주택 혁신방안 (사업 기간) 2021년 1월부터 (사업 대상) 지원대상. 청년안심주택, 민간임대주택 입주(예정)자 연령기준. 19부터 39세 소득. 전년도 도시근로자 가구당 월평균소득의 100%(신혼부부 120%) 이하 자산. 청년 2억 7,300만원 이하 / 신혼부부 3억 4,500만원 이하 (사업 내용) 임차보증금 무이자 지원 1억원 초과시 보증금의 30%, 1억 이하는 보증금의 50% 최대 지원금액 청년 4,500만원 / 신혼부부 6,000만원 (사업 주체) 서울시, SH공사 (사업 추진절차) 신청인이 임대차 계약 체결 후 약정서 작성 및 구비서류 제출 소득심사 등을 거쳐 확정시 지원금액 지급하고 보증보험 가입입니다. 지원 연령 조건은 만 19세부터 39세까지입니다. 소득 조건은 전년도 도시근로자 가구당 월평균소득의 100%(신혼부부 120%) 이하입니다. 지원 대상 지역은 강남구, 강동구, 강북구, 강서구, 관악구, 광진구, 구로구, 금천구, 노원구, 도봉구, 동대문구, 동작구, 마포구, 서대문구, 서초구, 성동구, 성북구, 송파구, 양천구, 영등포구, 용산구, 은평구, 종로구, 중구, 그리고 중랑구입니다. 사업 진행 기간은 20250101부터 20251231까지입니다."
20250316005400210632,청년안심주택 공급(매입).,"청년안심주택 공급(매입) 정책은 서울특별시가 시행하고 건축기획관이 주관합니다. 이 정책의 주요 키워드는 공공임대주택입니다. 정책 분야는 주거 및 주택 및 거주지로 분류됩니다. 이 정책은 역세권(간선도로변)의 민간소유 토지를 체계적으로 개발(민간 주도+공공 지원)하여 쾌적하고 저렴한 주택을 공급함으로써 청년층의 주거안정을 도모하고 지역경제를 활성화하고자 함 내용을 주로 다룹니다. 주요 지원 내용은 (사업 근거) 민간임대주택에 관한 특별법 서울특별시 청년안심주택 공급 지원에 관한 조례 (추진 경과) ’16. 03. 25. 역세권 청년주택 공급계획 수립 ‘16. 07. 14. 역세권 청년주택 공급 지원에 관한 조례제정시행 ‘16. 08. 22. 역세권 청년주택 건립 및 운영기준수립시행 ‘19. 11. 26. 청년신혼부부 주거비 지원계획 수립 `21. 09. 29. 역세권 청년주택 건립 및 운영기준개정(10차) ’23. 03. 06. 역세권청년주택 혁신을 통한 ‘청년안심주택 추진방안’ 수립 ’23. 05. 22. 청년안심주택 공급 지원에 관한 조례개정 ’23. 07, ’24. 08. 청년안심주택 건립 및 운영기준개정(11차, 12차) ’24. 12. 27. 서울특별시 모두의 안심주택 건립 및 운영기준제정 (사업 기간) 2016년 7월부터 2025년 12월 (사업 대상) 지원대상. 청년 및 신혼부부 연령기준. 19부터 39세 소득기준. 도시근로자 월평균소득 100%부터 120% 이하 (사업 내용) 역세권(간선도로변)에 민간이 임대주택을 건설하게 하고 일부를 청년안심주택(공공임대)으로 매입하여 청년신혼부부에게 공급하는 사업 (사업비) 79,662백만원 (국비 66,350 / 시비 13,312)입니다. 지원 연령 조건은 만 19세부터 39세까지입니다. 소득 조건은 도시근로자 월평균소득 100%부터 120% 이하입니다. 지원 대상 지역은 강남구, 강동구, 강북구, 강서구, 관악구, 광진구, 구로구, 금천구, 노원구, 도봉구, 동대문구, 동작구, 마포구, 서대문구, 서초구, 성동구, 성북구, 송파구, 양천구, 영등포구, 용산구, 은평구, 종로구, 중구, 그리고 중랑구입니다. 사업 진행 기간은 20250101부터 20251231까지입니다."
20250316005400210631,청년 부동산 중개보수 및 이사비 지원사업.,"청년 부동산 중개보수 및 이사비 지원사업 정책은 서울특별시가 시행하고 청년사업담당관이 주관합니다. 이 정책의 주요 키워드는 보조금입니다. 정책 분야는 주거 및 전월세 및 주거급여 지원으로 분류됩니다. 이 정책은 주거비 부담이 높은 서울 청년의 주거 안전망 강화 추진 내용을 주로 다룹니다. 주요 지원 내용은 최대 40만원 실비 지원(중개보수, 이사비) 생애 1회입니다. 지원 연령 조건은 만 19세부터 39세까지입니다. 소득 조건은 중위소득 15% 이하, 거래금액 2억원 이하 무주택 임차가구입니다. 지원 대상 지역은 강남구, 강동구, 강북구, 강서구, 관악구, 광진구, 구로구, 금천구, 노원구, 도봉구, 동대문구, 동작구, 마포구, 서대문구, 서초구, 성동구, 성북구, 송파구, 양천구, 영등포구, 용산구, 은평구, 종로구, 중구, 그리고 중랑구입니다. 신청 기간은 20250401부터 20250430입니다. 사업 진행 기간은 20250101부터 20251231까지입니다."
20250316005400210630,전월세 안심계약 도움서비스 운영.,"전월세 안심계약 도움서비스 운영 정책은 서울특별시가 시행하고 돌봄고독정책관이 주관합니다. 이 정책의 주요 키워드는 맞춤형상담서비스입니다. 정책 분야는 주거 및 전월세 및 주거급여 지원으로 분류됩니다. 이 정책은 내 집 찾기가 어려운 1인가구에게 전월세 계약상담 및 집보기 현장 동행 서비스를 제공하여 안정적 주거지 정착 및 주거복지 향상 도모 내용을 주로 다룹니다. 주요 지원 내용은 사업 근거 서울시 사회적 가족도시 구현을 위한 1인가구 지원 기본조례 제11조 추진 경과 전월세 안심계약 도움서비스 추진계획 수립. ’22. 1월 5개 자치구 서비스 시범 운영. ’22. 3월 25개 전 자치구로 서비스 확대. ’23. 5월 10개 자치구 토요일 운영. ’24. 4월 사업 기간. ‘22. 3부터 계속 사업 대상. 서울시 거주 또는 거주예정 1인가구(독립가구 예정자 포함) 사업 내용. 자치구별 주거안심매니저가 주거정책 안내, 주거지 탐색, 집보기 및 계약시 동행지원 사 업 비. 380백만원입니다. 지원 연령 조건은 만 0세부터 0세까지입니다. 소득 조건은 없습니다. 지원 대상 지역은 강남구, 강동구, 강북구, 강서구, 관악구, 광진구, 구로구, 금천구, 노원구, 도봉구, 동대문구, 동작구, 마포구, 서대문구, 서초구, 성동구, 성북구, 송파구, 양천구, 영등포구, 용산구, 은평구, 종로구, 중구, 그리고 중랑구입니다. 사업 진행 기간은 20250101부터 20251231까지입니다."
20250316005400210629,청년 월세 지원.,"청년 월세 지원 정책은 서울특별시가 시행하고 주택정책관이 주관합니다. 이 정책의 주요 키워드는 보조금입니다. 정책 분야는 주거 및 전월세 및 주거급여 지원으로 분류됩니다. 이 정책은 사회에 갓 진입한 청년층의 주거비 부담 완화를 통한 청년 주거 수준 향상으로 사회 진입을 돕고 내 집 마련, 결혼, 출산, 양육 등 생애 다음 단계로의 성장 지원 내용을 주로 다룹니다. 주요 지원 내용은 (사업 근거) 주거기본법제15조(주거비 보조), 청년기본법제20조(청년 주거지원) 서울특별시 청년주거 기본 조례제7조(청년주거사업),서울특별시 청년 기본 조례제13조(청년의 주거안정 등) (추진 경과) 청년자율예산제에 따른 청년층 신규사업으로 요구(’19. 9. ) ’20년도청년 월세 지원사업 모집(’20. 6. ) ’21년도청년 월세 지원사업 모집(’21. 3. /’21. 7. ) ’22년도청년 월세 지원사업 모집(’22. 6. ) ’23년도청년 월세 지원사업 모집(’23. 5. /’23. 9. ) ’24년도청년 월세 지원사업 모집(’24. 4. ) (사업 기간) ’25. 1. 1. 부터 ’25. 12. 31. (연례반복) (사업 대상) 서울시 월세 거주 무주택 청년 1인 가구 (연령 기준) 19부터 39세 (소득 기준) 건강보험료 납입 기준 중위소득 150% 이하 (재산 기준) 일반재산 1억 3천만원 이하, 자동차 2,500만원 미만 (기타 조건) 임차보증금 8천만원 이하 및 월세 60만원 이하 (사업 내용) 월 임차료 지원(20만원×12개월) 생애 1회 (사 업 비) 45,817백만원입니다. 지원 연령 조건은 만 19세부터 39세까지입니다. 소득 조건은 건강보험료 납입 기준 중위소득 150% 이하입니다. 지원 대상 지역은 강남구, 강동구, 강북구, 강서구, 관악구, 광진구, 구로구, 금천구, 노원구, 도봉구, 동대문구, 동작구, 마포구, 서대문구, 서초구, 성동구, 성북구, 송파구, 양천구, 영등포구, 용산구, 은평구, 종로구, 중구, 그리고 중랑구입니다. 신청 기간은 20250701부터 20250831입니다. 사업 진행 기간은 20250101부터 20251231까지입니다."
20250316005400210628,신혼부부 청년 임차보증금 지원사업.,"신혼부부 청년 임차보증금 지원사업 정책은 서울특별시가 시행하고 주택정책관이 주관합니다. 이 정책의 주요 키워드는 금리혜택입니다. 정책 분야는 주거 및 전월세 및 주거급여 지원으로 분류됩니다. 이 정책은 신혼부부 청년의 주거안정을 위한 주거비 부담 완화 내용을 주로 다룹니다. 주요 지원 내용은 추진근거 서울특별시 주거기본조례 제7조 서울특별시 출산 및 양육지원에 관한 조례 제4조 서울특별시 청년주거 기본 조례 제7조 추진경과 2017. 01. 청년 임차보증금 이자지원 사업 시행 2018. 05. 신혼부부 임차보증금 이자지원 사업 시행 2020. 01. 1차 금융지원 확대(소득기준, 지원금리 확대) 2023. 05. 2차 금융지원 확대(대출한도 확대, 추가 지원금리 신설 등) 2024. 07. 3차 금융지원 확대(소득기준, 지원금리 확대 등) 사업 내용 신혼부부 보증금 이자지원 청년 보증금 이자지원 사업비. 90,071백만원입니다. 지원 연령 조건은 만 19세부터 39세까지입니다. 소득 조건은 없습니다. 지원 대상 지역은 강남구, 강동구, 강북구, 강서구, 관악구, 광진구, 구로구, 금천구, 노원구, 도봉구, 동대문구, 동작구, 마포구, 서대문구, 서초구, 성동구, 성북구, 송파구, 양천구, 영등포구, 용산구, 은평구, 종로구, 중구, 그리고 중랑구입니다. 신청 기간은 20250701부터 20251231입니다. 사업 진행 기간은 20250101부터 20251231까지입니다."
20250316005400210627,청년과 어르신 주거공유(한지붕세대공감).,"청년과 어르신 주거공유(한지붕세대공감) 정책은 서울특별시가 시행하고 주택정책관이 주관합니다. 이 정책의 주요 키워드는 공공임대주택입니다. 정책 분야는 주거 및 전월세 및 주거급여 지원으로 분류됩니다. 이 정책은 어르신의 고립감을 해소하고 대학(원)생에게 주변 임대료보다 저렴하게 주거공간을 제공하여 주거비 부담 완화 내용을 주로 다룹니다. 주요 지원 내용은 신청 시 1실당 100만원 이내 환경개선(도배, 장판 교체 등) 공사 (사업 대상) 어르신. 방 1실 이상 주택을 소유한 60세 이상 어르신 학 생. 대학(원) 재학생 및 휴학생입니다. 지원 연령 조건은 만 0세부터 0세까지입니다. 소득 조건은 없습니다. 지원 대상 지역은 강남구, 강동구, 강북구, 강서구, 관악구, 광진구, 구로구, 금천구, 노원구, 도봉구, 동대문구, 동작구, 마포구, 서대문구, 서초구, 성동구, 성북구, 송파구, 양천구, 영등포구, 용산구, 은평구, 종로구, 중구, 그리고 중랑구입니다. 사업 진행 기간은 20250101부터 20251231까지입니다."
20250316005400210626,청년 매입임대주택 사업.,"청년 매입임대주택 사업 정책은 서울특별시가 시행하고 주택정책관이 주관합니다. 이 정책의 주요 키워드는 공공임대주택입니다. 정책 분야는 주거 및 주택 및 거주지로 분류됩니다. 이 정책은 무주택 저소득 청년층의 주거안정을 위해 신축주택을 매입하여 저렴하게 공급 내용을 주로 다룹니다. 주요 지원 내용은 (사업 근거) 공공주택특별법 제43조, 기존주택 등 매입임대주택 업무처리지침 (추진 경과) 2022년 기존주택 매입임대주택 공급계획(’22. 2. 28) 2023년 기존주택등 매입임대주택 공급계획(’23. 3. 16) 2024년 기존주택등 매입임대주택 공급계획(‘24. 2. ) (사업 기간) 2025. 부터 2025. (사업 대상) 대학생, 취업준비생 등 청년 (연령 기준) 19세부터 39세 (소득 기준) 전년도 도시근로자 월평균소득 100%이하 (기타 조건) 자산기준 제한 (사업 내용) 민간이 건설한 다가구, 다세대 등 양호한 신축예정주택을 서울주택도시공사에서 매입하여 무주택 저소득 청년층에게 저렴하게 공급 (사업비) 55,709백만원 (국비 38,709백만원, 지방비 17,000백만원)입니다. 지원 연령 조건은 만 19세부터 39세까지입니다. 소득 조건은 전년도 도시근로자 월평균소득 100%이하입니다. 지원 대상 지역은 강남구, 강동구, 강북구, 강서구, 관악구, 광진구, 구로구, 금천구, 노원구, 도봉구, 동대문구, 동작구, 마포구, 서대문구, 서초구, 성동구, 성북구, 송파구, 양천구, 영등포구, 용산구, 은평구, 종로구, 중구, 그리고 중랑구입니다. 사업 진행 기간은 20250101부터 20251231까지입니다."
20250316005400210625,서울 청년 밀키트 창업지원.,"서울 청년 밀키트 창업지원 정책은 서울특별시가 시행하고 농수산유통과가 주관합니다. 이 정책의 주요 키워드는 교육지원입니다. 정책 분야는 일자리 및 창업으로 분류됩니다. 이 정책은 민관 보유 창업 인프라를 활용한 청년 밀키트 창업 지원으로 준비된 창업가 양성 내용을 주로 다룹니다. 주요 지원 내용은 (사업 근거) 청년기본법제18조(청년 창업지원) 서울특별시 청년 창업 지원 조례 제5조(청년 창업지원 사업) (추진 경과) ('22. 3부터 11) 서울농수산식품공사 주관 서울 청년 밀키트 창업지원 시범사업 추진 ('22. 5) 공사․롯데마트 MOU(밀키트 창업지원 사업 업무협약) 체결 (사업 기간) '22. 3부터 계속 (사업 대상) 공고일 기준 서울 거주 19부터 39세 청년 창업 희망자 (사업 내용) 기수별 창업교육 운영(3개 기수) (교육)실무 중심의 창업교육(8주) 진행으로 교육 종료 후 현업 적용도 향상 집합교육(5주). 창업교육, 밀키트 메뉴 개발 과정 멘토링(현직 외식업체 대표 등) 시제품 제작 및 전문가 컨설팅(3주). 메뉴 개선(맛) 등 롯데마트 밀키트 개발 쉐프진 사회공헌활동 참가 (판로지원) 시제품 경진대회 우수작 밀키트를 상품화하여 롯데마트 입점 마트 매대의 일정공간을 서울 청년 밀키트 전용 공간으로 운영(’24년 추진 예정) (사업비) 153백만원입니다. 지원 연령 조건은 만 19세부터 39세까지입니다. 소득 조건은 없습니다. 지원 대상 지역은 강남구, 강동구, 강북구, 강서구, 관악구, 광진구, 구로구, 금천구, 노원구, 도봉구, 동대문구, 동작구, 마포구, 서대문구, 서초구, 성동구, 성북구, 송파구, 양천구, 영등포구, 용산구, 은평구, 종로구, 중구, 그리고 중랑구입니다. 신청 기간은 20250301부터 20250331입니다. 사업 진행 기간은 20250101부터 20251231까지입니다."
