_id,plcyNo,plcyNm,plcyKywdNm,plcyExplnCn,clsfNm,plcySprtCn,sprvsnInstCdNm,operInstCdNm,sprtTrgtMinAge,sprtTrgtMaxAge,earnMinAmt,earnMaxAmt,earnEtcCn,zipNm,aplyYmd,plcyAplyMthdCn,srngMthdCn,etcMttrCn,addAplyQlfcCndCn,ptcpPrpTrgtCn,aplyUrlAddr,refUrlAddr1,refUrlAddr2,sprtArvlSeqYn,sprtSclCnt,lastMdfcnDt
682d402f2cc7e70652e0720c,20250316005400210636,서울희망 공익인재 장학금.,교육지원,"대학생에게 공동으로 창의적인 사회적 대안을 탐구하는 기회를 제공하여, 사회에 긍정적인 변화를 만들어 가는 실천적 인재로 성장하도록 지원.","교육, 교육비지원","은 공익 감수성 제고를 위한 사회문제해결 공익 프로젝트 추진. 활동기간은 2025년 4월부터 12월. 지원기간은 2025년 1학기부터 2025년 2학기. 장학금은 4,000,000원(200만원*2회).",재단법인서울장학재단,,0,0,0,0,,,"기간, 2025-03-17, 2025-03-25","신청서 접수[온라인]는 3.17(월) 10:00부터 3.25(화) 16:00. 신청문의. 온라인 문의는 서울장학재단 신청 시스템의 ‘SSF 소통공간’를 거쳐 ‘Q&A. 유선 문의는 02-725-2257, 070-8667-3511. 문의시간은 평일 근무시간(09시 00분부터 18시 00분까지)에만 통화 가능 / 점심시간(12시 00분부터 13시 00분까지), 주말 및 공휴일 제외’에서 확인할 수 있습니다.",1차 심사 [적격 / 서류심사]는 면접대상자 발표 4.7(월). 2차 심사 [면접심사]는 대면 면접 4.12(토). 3차 심사 [최종심의]는 장학생 선정위원회. 최종합격자 발표는 4.21(월) 16:00 예정.,사업내용. (사업 근거) 서울특별시 장학재단 설립 및 운영에 관한 조례. (추진 경과). 2013년 대학생 우수분야 장학금으로 신설. 2018년 장학금 성격을 학업장려금으로 전환. (사업 기간) ’13년부터 현재. (사업비) 275백만원.,"아래 가부터 다 항목을 모두 충족해야 함. 대한민국 국적자로 서울소재 4년제 대학전문대학전공대학의 정규학기 학부생(휴학생 포함). 최근 3년 이내(22.1.1.부터 25.3.9.) 사회공익분야에 지속해서 참여한 경험이 있는 학생. 아래 제시한 공익적 이슈를 주제로 1년간 장학생과 프로젝트를 직접 기획, 실행하며 사회문제를 공동으로 해결하고 사회적 가치를 확산하려는 열정과 도전정신을 지닌 학생. 기후위기에 대응해, 지속가능한 환경을 만들자. 차별 문화를 돌아보고, 다양성을 존중하는 사회를 만들자. 지구와 공생하는 식생활 문화를 만들자. 각자도생하는 사회에서 연대를 통해 청년이 겪는 사회 문제를 풀어가자.",,https://scholar.hissf.or.kr/hmpg/user/logi/login.do,https://www.hissf.or.kr/Programs/user/news/ssfnews/read.asp?gbn_no=&idx=3934&pageno=1&searchType=&searchVal=,,N,50,2025-03-25 10:27:44
682d402f2cc7e70652e0720d,20250316005400210635,서울희망대학진로장학금.,교육지원,"저소득 대학생의 생계형 활동 참여시간을 줄이고, 학업과 진로 탐색 개발에 집중할 수 있도록 여건 조성. 자기 주도적이고 창의적으로 진로 역량을 개발하여 학업 성취 및 자기 계발 등 미래를 위한 도약을 준비하는 기회 제공.","교육, 교육비지원","(사업 근거) 서울특별시 장학재단 설립 및 운영에 관한 조례. (추진 경과). 2018년 서울희망 대학 진로 장학금 신설 (서울희망대학장학생 대상). 2020년 장학생 일반 공모방식 전환을 통한 장학사업 확대. (사업 기간) ’18년부터 현재. (사업 대상) 대학생. (연령 기준) 무관. (소득 기준) 기초생활수급자, 차상위계층, 한국장학재단 학자금 지원 4구간 이하. (기타 조건) 서울 소재 대학 재학생 또는 서울시민인 비서울 소재 대학교 재학생. (사업 내용). 저소득 가정의 대학생 장학금 지원(학업장려금성 장학금). (사업비) 3,723백만원.",재단법인서울장학재단,,0,0,0,0,"기초생활수급자, 차상위계층, 한국장학재단 학자금 지원 4구간 이하.",,"기간, 2025-03-01, 2025-07-31",,,,서울 소재 대학 재학생 또는 서울시민인 비서울 소재 대학교 재학생.,,,,,N,1050,2025-03-27 15:38:48
682d402f2cc7e70652e0720e,20250316005400210634,"서울희망직업전문학교장학금 (前, 등록금 지원 장학사업).",교육지원,경제적 어려움으로 학업에 어려움을 겪지 않도록 저소득 가정 직업전문학교생의 등록금 부담을 완화하는 것을 목표로 장학금 지원.,"교육, 교육비지원",(사업 근거) 서울특별시 장학재단 설립 및 운영에 관한 조례. (추진 경과). 2012년 서울희망대학장학금 신설 (연간 36부터 40억 규모). 2020년 직업전문학교 장학금 지원을 위한 조례 개정. 2021년 서울희망직업전문학교장학금 신설. 2024년 서울희망대학장학금 사업 종료. (사업 기간) ‘21년부터 현재. (사업 대상) 직업전문학교 학생. (연령 기준) 무관. (소득 기준) 기초생활수급자 및 차상위계층. (기타 조건) 서울 소재 직업전문학교 재학(학점은행제). (사업 내용). 저소득 가정의 직업전문학교 학생 장학금 지원(등록금). (사업비) 301백만원.,재단법인서울장학재단,,0,0,0,0,기초생활수급자 및 차상위계층.,,"기간, 2025-03-01, 2025-09-30",,,,,,,,,N,200,2025-03-27 15:39:26
682d40302cc7e70652e0720f,20250316005400210633,청년안심주택 공급활성화(임차보증금 무이자지원).,금리혜택,높은 주거비 부담 등에 시달리는 청년․신혼부부의 안정적인 주거환경 확보를 위해 청년안심주택 입주자에 대하여 주거비를 지원.,"거주지, 주거, 주택","(사업 근거). 서울시 보증금지원형 장기안심주택 업무처리 지침. (추진 경과). ‘16.03.25. 역세권 청년주택 공급계획 수립. ‘19.11.26. 청년신혼부부 주거비 지원계획 수립. `19.12.09 역세권 청년주택 혁신방안. (사업 기간). 2021년 1월부터. (사업 대상). 지원대상은 청년안심주택, 민간임대주택 입주(예정)자. 연령기준은 19부터 39세. 소득은 전년도 도시근로자 가구당 월평균소득의 100%(신혼부부 120%) 이하. 자산은 청년 2억 7,300만원 이하 / 신혼부부 3억 4,500만원 이하. (사업 내용). 임차보증금 무이자 지원. 1억원 초과시 보증금의 30%, 1억 이하는 보증금의 50%. 최대 지원금액 청년 4,500만원 / 신혼부부 6,000만원. (사업 주체). 서울시, SH공사. (사업 추진절차). 신청인이 임대차 계약 체결 후 약정서 작성 및 구비서류 제출. 소득심사 등을 거쳐 확정시 지원금액 지급하고 보증보험 가입.",건축기획관,,19,39,0,0,전년도 도시근로자 가구당 월평균소득의 100%(신혼부부 120%) 이하.,,"None, None, None",,,,,,,,,N,5192,2025-03-18 09:34:41
682d40302cc7e70652e07210,20250316005400210632,청년안심주택 공급(매입).,공공임대주택,역세권(간선도로변)의 민간소유 토지를 체계적으로 개발(민간 주도+공공 지원)하여 쾌적하고 저렴한 주택을 공급함으로써 청년층의 주거안정을 도모하고 지역경제를 활성화하고자 함.,"거주지, 주거, 주택","(사업 근거). 민간임대주택에 관한 특별법. 서울특별시 청년안심주택 공급 지원에 관한 조례. (추진 경과). ’16.03.25. 역세권 청년주택 공급계획 수립. ‘16.07.14. 역세권 청년주택 공급 지원에 관한 조례제정시행. ‘16.08.22. 역세권 청년주택 건립 및 운영기준수립시행. ‘19.11.26. 청년신혼부부 주거비 지원계획 수립. `21.09.29. 역세권 청년주택 건립 및 운영기준개정(10차). ’23.03.06. 역세권청년주택 혁신을 통한 ‘청년안심주택 추진방안’ 수립. ’23.05.22. 청년안심주택 공급 지원에 관한 조례개정. ’23.07, ’24.08. 청년안심주택 건립 및 운영기준개정(11차, 12차). ’24.12.27. 서울특별시 모두의 안심주택 건립 및 운영기준제정. (사업 기간). 2016년 7월부터 2025년 12월. (사업 대상). 지원대상은 청년 및 신혼부부. 연령기준은 19부터 39세. 소득기준은 도시근로자 월평균소득 100%부터 120% 이하. (사업 내용). 역세권(간선도로변)에 민간이 임대주택을 건설하게 하고 일부를 청년안심주택(공공임대)으로 매입하여 청년신혼부부에게 공급하는 사업. (사업비) 79,662백만원 (국비 66,350 / 시비 13,312).",건축기획관,,19,39,0,0,도시근로자 월평균소득 100%부터 120% 이하.,,"None, None, None",,,,,,,,,N,0,2025-03-27 15:39:56
682d40302cc7e70652e07211,20250316005400210631,청년 부동산 중개보수 및 이사비 지원사업.,보조금,주거비 부담이 높은 서울 청년의 주거 안전망 강화 추진.,"전월세, 주거, 주거급여, 지원","최대 40만원 실비 지원(중개보수, 이사비) 생애 1회.",청년사업담당관,,19,39,0,0,"중위소득 15% 이하, 거래금액 2억원 이하 무주택 임차가구.",,"기간, 2025-04-01, 2025-04-30",,,"사업내용. (사업 근거). 청년기본법 제20조(청년의 주거지원). 서울특별시 청년 기본 조례 제13조(청년의 주거안정 등). 서울특별시 청년주거 기본 조례 제7조(청년주거사업). (추진 경과). ’21.5.부터 6. 市 청년시민회의 주거분과 정책 제안 및 숙의. ’22.5.24. 보건복지부 사회보장위원회 제도 신설 협의 완료. ’22.7.8. ’22년 청년 이사비 지원사업 추진계획. ’23.4.14. ’23년 청년 부동산 중개보수 및 이사비 지원 추진계획. ’24.1.29. ’24년 청년 부동산 중개보수 및 이사비 지원 추진계획. (사업 기간). `22년부터. (사업 대상). (지원 대상) 서울로 전입 또는 서울 내에서 이사한 19부터 39세 청년가구. (지원 기준) 중위소득 150% 이하, 거래금액 2억원 이하 무주택 임차가구. (사업비). 3,410백만원.",,,,,,N,10000,2025-03-17 09:43:49
682d40302cc7e70652e07212,20250316005400210630,전월세 안심계약 도움서비스 운영.,맞춤형상담서비스,내 집 찾기가 어려운 1인가구에게 전월세 계약상담 및 집보기 현장 동행 서비스를 제공하여 안정적 주거지 정착 및 주거복지 향상 도모.,"전월세, 주거, 주거급여, 지원","사업 근거. 서울시 사회적 가족도시 구현을 위한 1인가구 지원 기본조례 제11조. 추진 경과. 전월세 안심계약 도움서비스 추진계획 수립은 ’22. 1월. 5개 자치구 서비스 시범 운영은 ’22. 3월. 25개 전 자치구로 서비스 확대는 ’23. 5월. 10개 자치구 토요일 운영은 ’24. 4월. 사업 기간은 ‘22. 3부터 계속. 사업 대상은 서울시 거주 또는 거주예정 1인가구(독립가구 예정자 포함). 은 자치구별 주거안심매니저가 주거정책 안내, 주거지 탐색, 집보기 및 계약시 동행지원. 사 업 비는 380백만원.",돌봄고독정책관,,0,0,0,0,,,"None, None, None",,,,,,,,,N,0,2025-03-27 15:42:37
682d40302cc7e70652e07213,20250316005400210629,청년 월세 지원.,보조금,"사회에 갓 진입한 청년층의 주거비 부담 완화를 통한 청년 주거 수준 향상으로 사회 진입을 돕고 내 집 마련, 결혼, 출산, 양육 등 생애 다음 단계로의 성장 지원.","전월세, 주거, 주거급여, 지원","(사업 근거). 주거기본법제15조(주거비 보조), 청년기본법제20조(청년 주거지원). 서울특별시 청년주거 기본 조례제7조(청년주거사업),서울특별시 청년 기본 조례제13조(청년의 주거안정 등). (추진 경과). 청년자율예산제에 따른 청년층 신규사업으로 요구(’19.9.). ’20년도청년 월세 지원사업 모집(’20.6.). ’21년도청년 월세 지원사업 모집(’21.3./’21.7.). ’22년도청년 월세 지원사업 모집(’22.6.). ’23년도청년 월세 지원사업 모집(’23.5./’23.9.). ’24년도청년 월세 지원사업 모집(’24.4.). (사업 기간) ’25.1.1.부터 ’25.12.31.(연례반복). (사업 대상) 서울시 월세 거주 무주택 청년 1인 가구. (연령 기준) 19부터 39세. (소득 기준) 건강보험료 납입 기준 중위소득 150% 이하. (재산 기준) 일반재산 1억 3천만원 이하, 자동차 2,500만원 미만. (기타 조건) 임차보증금 8천만원 이하 및 월세 60만원 이하. (사업 내용) 월 임차료 지원(20만원×12개월) 생애 1회. (사 업 비) 45,817백만원.",주택정책관,,19,39,0,0,건강보험료 납입 기준 중위소득 150% 이하.,,"기간, 2025-07-01, 2025-08-31",,,,,,,,,N,15000,2025-03-27 15:43:16
682d40302cc7e70652e07214,20250316005400210628,신혼부부 청년 임차보증금 지원사업.,금리혜택,신혼부부 청년의 주거안정을 위한 주거비 부담 완화.,"전월세, 주거, 주거급여, 지원","서울특별시 주거기본조례 제7조. 서울특별시 출산 및 양육지원에 관한 조례 제4조. 서울특별시 청년주거 기본 조례 제7조. 추진경과. 01. 청년 임차보증금 이자지원 사업 시행. 05. 신혼부부 임차보증금 이자지원 사업 시행. 2020.01. 1차 금융지원 확대(소득기준, 지원금리 확대). 2023.05. 2차 금융지원 확대(대출한도 확대, 추가 지원금리 신설 등). 2024.07. 3차 금융지원 확대(소득기준, 지원금리 확대 등). 신혼부부 보증금 이자지원. 청년 보증금 이자지원. 사업비는 90,071백만원.",주택정책관,,19,39,0,4000,,,"기간, 2025-07-01, 2025-12-31",,,,,,,,,N,0,2025-03-27 15:43:42
682d40302cc7e70652e07215,20250316005400210627,청년과 어르신 주거공유(한지붕세대공감).,공공임대주택,어르신의 고립감을 해소하고 대학(원)생에게 주변 임대료보다 저렴하게 주거공간을 제공하여 주거비 부담 완화.,"전월세, 주거, 주거급여, 지원","신청 시 1실당 100만원 이내 환경개선(도배, 장판 교체 등) 공사. (사업 대상). 어르신은 방 1실 이상 주택을 소유한 60세 이상 어르신. 학 생은 대학(원) 재학생 및 휴학생.",주택정책관,,0,0,0,0,,,"None, None, None",,,"(사업 근거). 서울특별시 공유촉진조례 제7조(자치구와의 협력 및 지원). 서울특별시 보조금 관리조례. (추진 경과). 자치구 공유촉진 사업 지원계획(사회혁신담당관-9289, 2013.9.22.). 세대융합형 룸쉐어링 시범사업 추진계획(임대주택과-12021, 2014.10.23.). 세대융합형 룸쉐어링 시범사업 추진(주택정책과, ’14.11부터 ). 룸셰어링 사업 통합 및 개선계획(주택정책과-3330, 2016.2.29.). 한지붕세대공감 사업 개선 추진계획(임대주택과-321, 2025.1.8.). (사업 기간). ‘25.1.1부터 ’25.12.31. (사업비) 70백만원.",,,https://housing.seoul.go.kr/site/main/content/sh01_060504,,,N,100,2025-03-18 09:53:57
682d40302cc7e70652e07216,20250316005400210626,청년 매입임대주택 사업.,공공임대주택,무주택 저소득 청년층의 주거안정을 위해 신축주택을 매입하여 저렴하게 공급.,"거주지, 주거, 주택","(사업 근거). 공공주택특별법 제43조, 기존주택 등 매입임대주택 업무처리지침. (추진 경과). 2022년 기존주택 매입임대주택 공급계획(’22.2.28). 2023년 기존주택등 매입임대주택 공급계획(’23.3.16). 2024년 기존주택등 매입임대주택 공급계획(‘24.2. ). (사업 기간). 1.부터 2025. (사업 대상) 대학생, 취업준비생 등 청년. (연령 기준) 19세부터 39세. (소득 기준) 전년도 도시근로자 월평균소득 100%이하. (기타 조건) 자산기준 제한. (사업 내용). 민간이 건설한 다가구, 다세대 등 양호한 신축예정주택을 서울주택도시공사에서 매입하여 무주택 저소득 청년층에게 저렴하게 공급. (사업비) 55,709백만원 (국비 38,709백만원, 지방비 17,000백만원).",주택정책관,,19,39,0,0,전년도 도시근로자 월평균소득 100%이하.,,"None, None, None",,,,,,,,,N,1000,2025-03-27 15:44:11
682d40302cc7e70652e07217,20250316005400210625,서울 청년 밀키트 창업지원.,교육지원,민관 보유 창업 인프라를 활용한 청년 밀키트 창업 지원으로 준비된 창업가 양성.,"일자리, 창업","(사업 근거). 청년기본법제18조(청년 창업지원). 서울특별시 청년 창업 지원 조례 제5조(청년 창업지원 사업). (추진 경과). ('22.3부터 11) 서울농수산식품공사 주관 서울 청년 밀키트 창업지원 시범사업 추진. ('22.5) 공사․롯데마트 MOU(밀키트 창업지원 사업 업무협약) 체결. (사업 기간) '22.3부터 계속. (사업 대상) 공고일 기준 서울 거주 19부터 39세 청년 창업 희망자. (사업 내용) 기수별 창업교육 운영(3개 기수). (교육)실무 중심의 창업교육(8주) 진행으로 교육 종료 후 현업 적용도 향상. 집합교육(5주)는 창업교육, 밀키트 메뉴 개발 과정 멘토링(현직 외식업체 대표 등). 시제품 제작 및 전문가 컨설팅(3주)는 메뉴 개선(맛) 등 롯데마트 밀키트 개발 쉐프진 사회공헌활동 참가. (판로지원) 시제품 경진대회 우수작 밀키트를 상품화하여 롯데마트 입점. 마트 매대의 일정공간을 서울 청년 밀키트 전용 공간으로 운영(’24년 추진 예정). (사업비) 153백만원.",농수산유통과,,19,39,0,0,,,"기간, 2025-03-01, 2025-03-31",,,,,,,,,N,0,2025-03-27 15:45:44
682d40302cc7e70652e07218,20250316005400210624,로컬크리에이터 양성(로컬인서울).,"교육지원, 금리혜택, 대출, 보조금",지역의 역사적․문화적 특색을 살린 상품․서비스로 로컬브랜드 상권 활성화에 앞장설 수 있는 청년 창업가 양성 및 지원.,"일자리, 창업","(사업 근거). 서울시 소상공인 지원에 관한 조례 제8조(경영 및 창업지원). 서울시 청년창업 지원 조례 제5조(청년창업 지원사업), 제6조(청년창업 경진대회 개최). 로컬브랜드 상권 육성계획(노동‧공정‧상생정책관-4896 ’21.10.29.). (추진 경과). 로컬브랜드 상권육성사업 연계 로컬크리에이터 양성과정 운영계획 수립은 ’22.6. 로컬크리에이터 양성과정(로컬인서울) 1부터 3기 시행은 ’22.9.부터 ’24.12. (사업 기간) ’22년 9월부터 계속. (사업 대상) 로컬브랜드 상권 내에서 창업할 서울시 거주 중인 청년. (연령기준) 19세부터 39세. (신청분야) 라이프스타일 편집샵, 복합문화공간, F&B 등 창업가의 개성 및 경험을 반영해 로컬브랜드 상권에서 공간창업을 진행할 수 있는 전 분야. (사업 내용). 서울형 로컬크리에이터 전문과정(로컬인서울) 운영. 사업화 자금 3,000만원 및 창업자금 융자 최대 1억원 지원. 상권내 안정적 창업을 위한 후속컨설팅 지원. (사업비) 235백만원.",상권활성화과,,19,39,0,0,,,"None, None, None",,,,,,,,,N,235,2025-03-27 15:46:21
682d40302cc7e70652e07219,20250316005400210623,청년 골목창업 지원.,"교육지원, 금리혜택",청년창업 지원을 통한 혁신적인 청년 사업가 양성. 지속가능한 골목창업환경 조성을 통한 지역경제 활성화.,"일자리, 창업","(사업 근거). 서울특별시 소상공인 보호 및 지원에 관한 조례 제8조(경영 및 창업지원), 제9조(소상공인경영지원센터), 제11조(사무의 위탁). (추진 경과). 프렙 아카데미(舊상권혁신 아카데미) 개소(‘21.7.5.). 프렙 아카데미 1부터 7기 교육생 모집 및 교육(’21.7.5.부터 ‘24.11.21.). ‘24년 6월 골목창업학교에서 프렙 아카데미로 리브랜딩. (사업 기간) ’21년 7월부터 계속. (사업 대상) 외식업베이커리식음료 분야 예비창업가. (연령 기준) 서울 소재 19부터 39세. 의무복무 제대군인 복무기간 가산. (소득 기준) 소득 조건 없음. (사업 내용). (이론교육) 상권분석, 임대차계약, 마케팅, 위생관리 등 창업 및 경영에 필수적인 주제별 강의 실시. (실습교육) 전문가 1는 1 코칭으로 레시피 개발 지원 및 품평회를 통한 실습 결과물 평가, 보완기회 제공. (멘 토 링) 선배 사업가 멘토풀 활용, 경영 노하우 전수. (사후관리) 창업 전후 컨설팅, 홍보 마케팅, 창업자금 최대 7천만원 융자지원. (사업비) 2,209백만원 (시비 100%).",소상공인정책과,,19,39,0,0,,,"None, None, None",상반기는 신청마감. 하반기는 7월 말부터 8월 초 예정.,,,,,,,,N,110,2025-05-08 17:01:44
682d40302cc7e70652e0721a,20250316005400210622,캠퍼스타운 혁신 및 청년희망지역경제 활성화.,보조금,"대학의 인적 물적자산 등을 활용, 대학 및 청년 창업 활성화.","일자리, 창업","사업 근거. 서울시 캠퍼스타운 조성사업 지원 등에 관한 조례. 추진 현황은 ’25년 20개소 캠퍼스타운 조성운영(창업형 16, 단위형 4). 추진 체계. 사업주체는 서울시서울RISE센터자치구대학. 시행방법은 사업유형별 공모 선정(대학자치구 공동 제안의 ‘서울시 선정 및 지원). 사업 방식. (창업형) 청년 초기 창업기업 발굴육성, 대학자치구 협력 지역활성화. 4부터 5기 4년간 최대 80억원, 6기 2+1년간 최대 45억원 이내 지원. (단위형) 청년활동 증진 위한 단위 프로그램 운영. 3년간 최대 15억원 이내 지원. 사업 대상. 지원대상은 예비 및 초기 청년 창업자. 연령기준은 19세 이상부터 39세 이하. 의무복무 제대군인은제대군인 지원에 관한 법률 시행령제19조에 따라. 연령 상한 연장 적용. 소득기준은 제한 없음. 사업비(’25년)는 21,202백만원’에서 확인할 수 있습니다.",경제일자리기획관,,19,39,0,0,,,"기간, 2025-01-01, 2025-03-31",,,,,,,,,N,0,2025-03-27 15:48:09
682d40312cc7e70652e0721b,20250316005400210621,청년쿡 비즈니스센터 식품제조 스타트업 지원.,보조금,청년 푸드산업 스타트업 창업 활성화를 위한 성장 기반 마련.,"일자리, 창업","공간지원 프로그램. (입주기업). ‧ 센터 내 사무 공간 제공(기업당 1석). ‧ 제품 생산판매를 위한 주방 및 냉장냉동실 사용. 즉석판매제조가공업만 가능하며, 영업신고 必. (비입주기업). ‧ 신제품 연구개발을 위한 주방 사용. 인큐베이팅 프로그램. ‧ 제품개발을 위한 초기 사업비 일부 지원(총 150만 원, 지원금 100만 원 + 자부담금 50만 원). ‧ 식품위생법, 식품표시사항, 법률, 마케팅, 특허, 투자 등 각 분야 전문가 1는 1멘토링. ‧ 온 오프라인 품평회 지원. ‧ 코엑스 푸드위크 등 국내 전시회박람회 참가비(부스 비용), 서울시 주최 식품 관련 행사 우선 참가, 크라우드펀딩(와디즈, 해비빈 등)을 포함한 판로지원. ‧ 브랜드 및 제품 홍보 지원(홍보 콘텐츠 제작, 홍보 채널 제공 등). ‧ 입주기업 간 네트워킹 지원(역량 강화 교육, 현장 탐방, 네트워킹 행사 등). ‧ 대기업플랫폼 등 연계 협업, 온오프라인 판로지원. ‧ 중간 평가 및 최종성과공유회를 통한 사업화자금 지원 및 투자유치 기회 제공. 중간 평가는 총 3,500만원 규모 ▶ 최종성과공유회 : 총 2,000만원 규모. 사업 운영 진행상황에 따른 변동 가능. 지원기간은 협약일부터 2026년 2월 28일까지. 입주 공간은 독립공간이 아닌 개방형 공간이며, 센터 공간 내 제품 상시 판매 불가. 입주기업의 경우, 1차 년도 사업 종료 이후 평가를 통해 연장 가능.",청년사업담당관,,19,34,0,0,,,"기간, 2025-03-01, 2025-03-31","신청링크를 통한 제출 (별첨 지원서 양식 작성, 구글 폼 문항 내 제출).","서류평가는 자격요건 및 서류평가(3.31부터 4.4). 서면심사 결과발표는 개별 안내(문자, 메일) (4.7). 발표평가는 발표평가(현장대면) (4.9부터 4.10). 최종 발표는 개별 안내(문자, 메일) (4.14). 오리엔테이션은 프로그램 안내 및 개별 협약(대면 진행) (4.16). 세부 일정은 변경될 수 있음.","(사업 근거). 청년기본법제17조, 제18조. 서울특별시 청년기본조례제11조, 제12조, 제21조. 서울특별시 청년창업지원조례제5조. (추진 경과). 청년자율예산(’21년 글로벌 K푸드 브랜딩 플랫폼 사업)는 ’20. 청년쿡 비즈니스센터 설치운영 사업계획(서울시)는 ’20.9. 청년요식업 분야 창업실태조사 용역 시행은 ’20.10.부터 12. 쿡비즈니스센터 설치운영 변경계획(서울시)는 ’21.9. 공간 임차계약 체결은 ’21.10. ’22년 청년쿡 비즈니스센터 조성 및 운영 계획(외식업)는 ’22.1. 서울시 청년쿡 비즈니스센터 개소는 ’22.5. ’23년 청년쿡 비즈니스센터 운영 계획(외식업의 ‘식품제조업)는 ’23.2. ’24년 청년쿡 비즈니스센터 운영 계획(영등포센터 포함)는 ’24.3. 서울시 청년쿡 푸드테크센터 개소는 ’24.12. (사업 기간)는 2025.부터 2026. (사업비) 1,090백만원(시비 100%)’에서 확인할 수 있습니다.","입주기업. ‧ 공고일 기준 19부터 39세(대표자), (시)제품을 보유한 (예비)창업팀. ‧ 즉석판매제조가공업만 지원가능. ‧ 서울 외 지역 거주 청년 지원 가능(입주 후 센터주소로 사업자등록 혹은 지점 설립 필수). ‧ 입주 후 1개월 이내 사업자등록 및 영업신고(즉석판매가공업) 필수. 비입주기업. ‧ 공고일 기준 19부터 39세(대표자), (시)제품을 보유한 창업팀. ‧ 서울에 사업 소재지를 둔 즉석판매제조가공업, 식품제조가공업, 위탁생산 및 유통전문판매업을 운영 하고 있는 창업 7년 미만 스타트업. 졸업기업 재지원 가능(단, 중간최종 사업화 자금지원 제외 참여). 청년 창업자 인정기준은 1986.03.10.부터 2006.03.10. 출생자. 청년 기준 연령 산정시 군복무기간 상한 연장 적용.",,https://forms.gle/NHB9oJEbgK7voXB29,https://youth.seoul.go.kr/bbs/view.do?pstSn=2503070001&key=2303300002&sc_detailAt=&pageIndex=1&orderBy=regYmd+desc&sc_wDateS=&sc_wDateE=&sc_bbsCtgrySn=2304110001&sc=&sw=&recordCountPerPage=10,,N,19,2025-03-19 10:56:43
